Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE35,OUT019,145.79572225710075
NCD31,OUT035,2806.6740694402474
FDJ56,OUT035,1624.3699577018292
NCU53,OUT046,2550.7297948469677
FDD39,OUT035,3543.6965433924784
NCU17,OUT019,363.8368893547351
FDJ20,OUT046,1975.8049576138012
NCW41,OUT018,2363.6583449081245
FDL52,OUT035,749.8226039720698
FDS39,OUT035,2172.7732567323496
DRJ47,OUT045,2769.6150239389945
FDP13,OUT010,53.05575269824054
DRK39,OUT010,230.87033409319858
FDF28,OUT010,330.5386701771136
FDB09,OUT045,2071.346850866463
FDM51,OUT046,1665.69960394701
DRM49,OUT018,673.1799302826847
DRF23,OUT013,2930.173958098842
DRH01,OUT035,2833.2613266594253
FDH12,OUT027,2721.434423524622
FDA28,OUT019,342.3303809567196
FDW37,OUT018,1255.2142962378516
FDF02,OUT046,1656.848332234874
DRL37,OUT046,752.879009994287
NCF43,OUT046,2064.089065423236
FDH08,OUT010,731.5479274447808
FDR34,OUT019,758.7689448631526
NCK19,OUT049,3256.4349282437934
NCD55,OUT018,543.1482711497583
FDT27,OUT049,3913.138669196877
FDQ57,OUT045,2466.3491975507727
FDA47,OUT035,2670.4654425793456
DRG15,OUT027,1781.1277964291041
FDE05,OUT018,2146.907405606857
FDN46,OUT046,1655.0346413206423
FDX27,OUT027,2528.3778594214214
FDT51,OUT045,1791.1560069770217
FDU33,OUT013,742.5587498763955
FDJ16,OUT027,1781.3130557499687
FDD20,OUT019,358.16796185274745
FDT36,OUT049,712.0152370913368
DRF15,OUT027,3698.256543706123
FDN52,OUT010,211.52800297338104
FDC22,OUT027,5229.619676647064
FDX15,OUT045,2544.378901280544
FDT13,OUT013,3278.768084826999
FDU04,OUT017,2155.983818144678
FDU31,OUT019,639.5806082974595
FDW59,OUT027,2356.492837450454
NCO29,OUT046,2610.6393055626754
FDL15,OUT035,2496.406786128628
FDI41,OUT049,2406.395921361089
FDQ48,OUT049,1678.6140277763277
DRI39,OUT013,937.5021610805875
FDI08,OUT013,4019.89719238297
FDC21,OUT049,1787.3591236624964
FDF58,OUT035,1026.11870836734
FDS08,OUT010,473.84638879213935
FDE47,OUT045,2074.3943033379564
NCP18,OUT019,384.24752108447484
NCR41,OUT013,1531.7216305874922
FDA27,OUT013,4046.4017768708245
FDA43,OUT035,3225.215904939609
FDA49,OUT045,1344.0305285185348
NCE55,OUT018,2801.7330055022694
DRM49,OUT027,1277.1462995468714
FDF22,OUT027,5436.495583283236
FDQ15,OUT018,1033.770423694492
NCS54,OUT017,2984.5738178156416
NCY05,OUT013,685.2308757418538
FDR45,OUT046,3846.556426659029
FDK57,OUT049,2114.3954465662405
FDF41,OUT010,617.4200293927992
FDV21,OUT046,2107.0036387960063
FDD51,OUT046,816.5467371282095
FDF33,OUT046,1691.1075973902382
FDA38,OUT046,3731.5568391225556
FDR56,OUT045,3149.689029222036
NCN41,OUT017,2117.45324493082
FDC60,OUT027,2411.0800429518595
FDB47,OUT045,3488.7706817593426
DRH01,OUT013,2990.811993080948
FDW08,OUT046,1655.8320151932153
FDF38,OUT027,1198.036663477728
FDY32,OUT017,2651.188417640908
FDG34,OUT049,1688.7655337668314
FDG47,OUT019,704.4535003048002
NCF18,OUT035,3113.9495389695735
FDL39,OUT019,546.6820674820189
NCH55,OUT035,2140.0827552596893
DRJ35,OUT049,972.8134418166086
FDS44,OUT035,3876.0023930710845
DRE01,OUT018,3632.1743491980546
FDY39,OUT013,3250.598863204504
FDY32,OUT018,2402.900276819927
FDR33,OUT027,2874.4987244081008
NCP50,OUT049,1353.4318179824013
FDZ47,OUT018,1275.746588117336
FDU57,OUT049,2429.818931353972
FDY44,OUT013,3242.917556652319
DRH59,OUT018,897.0367256782449
FDB03,OUT027,5734.368555116966
FDY46,OUT045,3025.8386594486415
FDM39,OUT045,2764.104919252112
FDY36,OUT035,1273.6903361252828
NCM55,OUT035,3184.716975331247
FDJ50,OUT010,77.80202587806771
DRL60,OUT013,2483.125018206881
NCJ54,OUT049,3950.311293435375
FDX59,OUT017,722.4974626054711
FDI07,OUT013,3336.8665128699217
DRF51,OUT010,71.76001392568938
FDM14,OUT017,1714.6556343306954
FDP21,OUT045,3162.698982417235
FDE40,OUT035,1086.3978865394074
FDE05,OUT035,2529.5610563329733
FDM13,OUT027,3303.8190467227378
FDC34,OUT027,3945.1722870611466
NCI55,OUT018,1823.670905914058
NCE43,OUT018,2507.365139745616
FDW58,OUT018,1411.9589371453944
FDG60,OUT045,3881.451289983996
FDV31,OUT017,2783.9034836897004
FDR47,OUT013,3084.2590245711804
FDM60,OUT019,28.957601781194267
NCF06,OUT018,3330.161063775039
NCN26,OUT027,3043.845094443133
FDQ59,OUT049,1414.2236893566394
FDF09,OUT046,751.008174374992
NCS06,OUT017,4252.084500435624
FDT44,OUT046,1900.1390358323097
FDI19,OUT017,3989.3768117509103
FDT22,OUT017,996.5633550706542
NCF54,OUT027,4319.550011051171
DRG25,OUT045,3170.769609654438
FDB59,OUT017,3222.05601810224
FDQ37,OUT017,3097.352675500456
FDP56,OUT035,828.9128264279561
FDW44,OUT035,2890.984415416646
FDJ26,OUT010,606.4550297446717
FDU43,OUT018,3321.0994881823176
FDW33,OUT045,1641.3607172799998
NCX53,OUT027,3406.141683448624
FDN56,OUT010,409.983545638757
DRF15,OUT049,2393.3953369473734
FDO33,OUT017,1937.6590630944224
FDZ39,OUT010,277.084393894458
NCJ19,OUT017,945.3834579969931
FDU01,OUT035,3260.6973516051416
FDT12,OUT035,3682.863939190805
NCM18,OUT018,757.5243724885349
FDP19,OUT017,2129.3908499706445
NCR42,OUT049,703.9173471585855
FDN10,OUT046,1908.4339049957537
FDG44,OUT017,966.2180776779855
FDQ10,OUT046,2757.21758277929
DRH13,OUT049,1630.7606460904879
FDT52,OUT013,4129.253886645922
FDM56,OUT045,1745.8562298038148
NCO43,OUT010,325.54730520016415
NCV29,OUT035,3009.278426997343
NCF06,OUT013,4159.630371779924
FDO50,OUT035,1454.5647870115151
FDT59,OUT013,4037.9443988986995
FDX40,OUT027,1201.266139013588
FDE50,OUT017,3214.253412027572
FDX51,OUT017,3325.3858164512208
NCD30,OUT018,1333.7421438658855
FDK15,OUT013,1660.3566009502356
FDL12,OUT045,956.0550492932219
FDK46,OUT017,4073.8324195069968
DRH49,OUT010,223.03135158498836
FDQ57,OUT046,2403.8709865794863
FDY59,OUT017,1522.042592985943
FDO09,OUT018,3771.6795221440507
NCG30,OUT035,2100.9997545039314
FDM09,OUT017,2812.693050788844
NCN17,OUT027,2694.6986650290232
NCS42,OUT013,1458.6119632233933
FDD02,OUT019,339.0523203454669
FDE34,OUT013,3251.423374667008
FDU38,OUT045,3145.070224272058
FDB33,OUT046,2525.9085406909153
NCJ29,OUT017,1410.96609390919
FDZ27,OUT035,859.4203956420587
FDI40,OUT013,1660.7735288274578
FDG22,OUT013,657.141175779881
FDT51,OUT017,1834.7333785406188
FDF20,OUT018,2860.272362114366
FDV50,OUT035,2108.1275853799475
FDT02,OUT049,722.7317554496074
DRC49,OUT017,2491.8884800418523
FDF26,OUT049,2446.758739116449
FDV52,OUT035,1967.5048039258552
FDX59,OUT049,714.5706850514773
FDV25,OUT035,3504.553053613151
FDW23,OUT027,1116.0491381891538
FDE53,OUT018,1414.1788078426134
FDA19,OUT017,2120.9832218539227
FDH22,OUT046,2014.6382290081356
NCO41,OUT013,1545.366835060441
FDX12,OUT017,4056.2841293155952
FDF17,OUT013,3159.1236408657387
FDS11,OUT045,3720.481186211025
FDR51,OUT035,2497.009483881587
FDT49,OUT010,245.68293861818734
FDC56,OUT013,2071.0463884465307
FDR13,OUT027,3102.5626401379122
FDQ60,OUT035,2053.996417612683
FDN38,OUT049,4077.852585406341
NCL29,OUT013,2561.4629769524595
FDO13,OUT027,4107.067648294747
FDE26,OUT018,2250.470972028197
FDA31,OUT010,471.23989405957855
FDX14,OUT035,1258.147961924349
FDA34,OUT045,2935.503806908927
FDF26,OUT013,2480.0886468136355
FDE38,OUT045,2708.0863047859452
DRI11,OUT046,1924.479250955136
FDQ60,OUT027,2936.086695418034
FDL21,OUT027,1203.2082264567227
DRC12,OUT027,5040.246798930469
FDC47,OUT046,3551.655007013738
FDE57,OUT045,2094.341758117082
FDT14,OUT045,2070.373188253905
NCZ53,OUT046,3107.287642993012
FDE28,OUT018,3515.152119567336
FDR19,OUT035,2497.790294765797
NCF54,OUT019,518.207078656282
FDZ08,OUT046,1325.1940487894703
NCJ05,OUT018,2189.3508697039792
FDF59,OUT046,2064.854562088351
NCO05,OUT035,1665.4148671750931
FDW24,OUT018,646.9932218107685
NCX42,OUT018,2523.750160569599
NCA53,OUT035,861.9283995631583
FDI45,OUT019,537.2101558705415
FDG46,OUT046,1927.35882501872
FDM20,OUT010,704.5132160114118
FDW11,OUT010,135.122765734223
FDX08,OUT035,3020.0248330689005
NCK17,OUT035,753.8949911957337
FDK32,OUT018,2167.616990768093
NCA42,OUT035,2700.510894512064
DRI01,OUT035,2882.121569906734
NCL55,OUT049,4226.01611705535
DRE25,OUT018,1278.6677685516838
FDD14,OUT017,2920.993780563003
FDB10,OUT046,3796.1245003981917
DRN11,OUT035,2479.7397635554125
FDP38,OUT018,628.0932570727466
NCA30,OUT017,3049.5936155048657
FDT15,OUT017,3186.1244069195654
NCP55,OUT018,751.2057921557896
FDF12,OUT035,2490.1486901795593
FDM21,OUT018,3556.737751036066
FDX56,OUT035,3643.4549577103962
FDF10,OUT017,2497.901895146252
FDT32,OUT045,3052.8335607919903
FDM51,OUT018,1382.179167576019
NCR50,OUT018,2286.568426774243
FDI19,OUT049,4116.209440826129
FDX21,OUT017,1676.6225704940953
FDR31,OUT035,2446.3876165144443
FDY02,OUT013,4319.075754252001
NCA29,OUT045,2940.943303194488
NCX17,OUT046,3321.5102935493264
FDM12,OUT045,3131.9160769158652
FDI53,OUT027,4008.138118128616
NCU30,OUT049,2800.170644020078
FDC56,OUT027,3159.337287804326
FDK27,OUT018,1838.1025486967762
NCK18,OUT017,2946.6792819968928
FDB52,OUT019,607.4814554452906
DRG25,OUT027,5226.3190589154365
FDZ13,OUT049,853.0838486682778
FDB57,OUT019,684.4666569315792
FDR40,OUT046,1352.913189802027
NCO14,OUT019,35.57236234620042
NCN19,OUT045,3158.414684167582
FDQ28,OUT019,429.1879793495641
FDO13,OUT018,2392.2744842799384
FDK48,OUT013,1218.9194237777806
FDU07,OUT018,2179.3724362450757
FDW20,OUT046,2056.5436163608297
FDV12,OUT010,262.5906413039219
FDH24,OUT013,2658.1645829920585
FDV59,OUT049,3478.8562933970315
FDK57,OUT045,2023.6312151041598
FDL16,OUT027,1315.6337507739422
NCQ17,OUT046,2379.723417615262
FDJ15,OUT018,3008.3809079137227
FDX24,OUT049,1458.974845646881
FDT47,OUT046,1721.8999472255205
FDT10,OUT049,956.4413371104854
FDZ37,OUT018,1210.0900035352759
FDW43,OUT027,6233.901606751366
DRN36,OUT017,1567.1453013625712
FDJ14,OUT045,1320.1939877601185
FDA32,OUT013,3423.0274174750166
FDJ38,OUT019,607.3859840208339
FDQ57,OUT017,2508.786723592462
NCQ41,OUT019,619.7746208115395
FDG56,OUT049,973.9216676765634
DRC13,OUT027,3314.2843788206605
FDV55,OUT035,2467.5660578500774
FDQ49,OUT045,2691.2134063242456
FDE29,OUT010,160.65088537895898
FDR03,OUT013,3584.8444115175
FDD45,OUT049,1455.366915315415
FDN38,OUT010,645.0303017753902
FDT56,OUT046,940.0372919865091
FDT48,OUT045,3168.5277613906133
FDU03,OUT049,2958.4293956289903
FDC56,OUT010,263.86452508600007
NCO43,OUT027,2471.8381134119813
FDQ27,OUT017,1829.223078255659
FDR03,OUT046,3508.913177690436
DRH23,OUT010,144.6369105401931
FDG22,OUT045,717.5580761882072
NCJ42,OUT013,1663.8141414323968
FDR24,OUT046,1417.097574062022
FDW60,OUT035,2928.0846646667583
FDJ08,OUT013,3203.7621904139933
DRL59,OUT018,660.9200844131168
FDG60,OUT010,610.3966820597796
FDW27,OUT017,2514.440580071297
FDX14,OUT018,1008.7654444275507
FDC20,OUT013,860.7600967403017
NCS29,OUT018,3573.776303991635
FDJ56,OUT046,1591.5094325494636
FDB20,OUT019,254.5621973022212
FDL28,OUT027,6306.483438206775
FDW01,OUT018,2173.6519183490404
FDL03,OUT046,3079.0630478864123
FDX22,OUT049,3771.655999876272
FDJ21,OUT035,2517.397768042846
FDR31,OUT045,2413.3273727507967
FDG21,OUT035,2501.931432814166
FDS22,OUT027,1285.7981014648133
FDK08,OUT035,1669.4869867577738
FDE17,OUT018,2154.6018593308286
NCN30,OUT017,1608.659402414057
FDT50,OUT046,1565.2682514947344
NCX42,OUT049,2695.574644528089
FDJ12,OUT035,3636.252052887586
NCA18,OUT027,3036.6905975950262
FDP23,OUT019,625.1138228290412
FDX12,OUT013,4146.547246725299
FDN40,OUT018,2053.794917408408
FDV48,OUT035,1373.3608252932938
NCY54,OUT013,2948.9536965262446
FDL16,OUT010,97.88546681816189
FDR45,OUT018,3430.0748150455115
FDJ52,OUT046,2601.5345726174355
DRG01,OUT017,1343.332516210253
FDP52,OUT013,3869.2022665995632
FDU58,OUT017,3101.0277195441186
FDL02,OUT045,1631.2790006554062
FDG28,OUT013,4152.51006988628
FDA19,OUT035,2119.3555599102297
FDW46,OUT027,2048.2692084107375
NCD43,OUT049,1663.4129856705583
DRG39,OUT013,798.3399464824573
NCF55,OUT049,746.3094967980527
FDJ07,OUT046,1918.100646219346
FDE08,OUT046,2358.048488523199
FDP56,OUT019,71.9328774143477
FDT45,OUT045,812.7397572196937
FDF17,OUT018,2996.4942898246563
FDX44,OUT046,1352.1459184380317
FDM28,OUT027,4960.965197625963
FDI36,OUT049,3262.062073676293
FDS07,OUT045,1902.5379782353793
FDD36,OUT045,1944.6767728930063
FDW11,OUT046,957.2218485786968
FDN40,OUT049,2351.0207344210326
NCQ18,OUT049,1551.232071876711
NCQ54,OUT017,2991.6517493948254
NCS42,OUT045,1409.2048969747682
DRH39,OUT010,162.50390209601562
FDC09,OUT027,2696.8509974270432
FDT08,OUT010,370.1660635402527
FDC08,OUT035,3871.449396309784
FDT20,OUT017,721.1677967754107
FDS35,OUT035,1085.2758160289843
FDX58,OUT018,2830.5034176735967
FDW58,OUT046,1628.889014259888
DRD27,OUT046,1647.7565099182946
FDH32,OUT019,308.863922201079
FDS26,OUT035,4363.039985598626
FDQ31,OUT046,1399.0902002724986
FDP11,OUT018,2986.515009866431
FDD58,OUT017,1666.3947534397462
FDM33,OUT045,3413.823451127372
FDZ16,OUT049,3224.84162710571
NCS29,OUT010,800.2312890159803
NCM18,OUT019,181.72186228896052
FDP11,OUT049,3493.8949831669606
NCC42,OUT017,2122.7767469170917
DRM23,OUT046,2675.9505678910264
NCN55,OUT027,6177.595885403331
FDK46,OUT013,4321.030164318545
FDR01,OUT046,3172.729980464014
NCA05,OUT045,2395.5788009975126
NCP43,OUT017,2820.6895880653533
FDR12,OUT010,453.8207606374329
FDQ01,OUT013,3866.7166553856996
FDM13,OUT046,2042.3763113321925
FDQ19,OUT017,4121.154005941787
FDK56,OUT019,462.0553481935059
NCX06,OUT010,588.1621769097577
FDO56,OUT027,3080.6221200446507
FDU45,OUT045,1896.5746889524341
FDI16,OUT019,138.37751994535753
FDL32,OUT046,1916.5858612980307
FDA07,OUT046,2096.2690548981363
FDA14,OUT045,2454.873627680431
FDV46,OUT027,3392.787779494237
NCO07,OUT035,3610.7009322098766
NCP41,OUT046,1678.8168581877017
FDY60,OUT018,1885.6232753596687
FDN38,OUT017,3873.4519198745334
FDO15,OUT046,1227.7811202452167
FDT60,OUT013,2133.585252613088
FDA55,OUT035,3831.543930142929
FDE02,OUT010,228.9841634499328
DRJ39,OUT049,3533.8294558262146
FDV34,OUT035,1235.5244866847092
FDS20,OUT027,5173.369770476376
FDF02,OUT027,2719.260828759421
FDW40,OUT017,2140.2253072059766
NCB43,OUT046,2953.0419848886845
FDR58,OUT017,1449.9449163408744
DRJ59,OUT035,793.4956005213761
NCD30,OUT017,1687.8449267113763
FDE14,OUT017,1609.0580300788015
FDC28,OUT018,1404.008660120521
FDU16,OUT018,1139.750576583983
NCD19,OUT035,973.3283265081596
FDU21,OUT046,736.0117836830544
FDV59,OUT027,5438.702315305265
FDU03,OUT045,3191.978458290218
FDC33,OUT010,678.9151233258737
NCR42,OUT035,720.658614732083
DRH59,OUT035,1255.1657579928592
NCM31,OUT035,2076.1618601408436
FDS50,OUT035,3800.4052508449254
FDP39,OUT046,842.5389893977456
FDQ55,OUT013,1974.1555165198138
FDV36,OUT019,342.178707743177
FDI05,OUT027,2309.9181968135504
FDS45,OUT027,2704.613713902466
FDA39,OUT045,738.4847404834787
FDC37,OUT010,277.5917159905913
FDJ60,OUT027,4283.409375118597
DRQ35,OUT046,2056.236641435325
NCJ06,OUT046,2006.6653534927436
NCY42,OUT018,2117.1262883929817
DRM37,OUT049,3316.3867429417924
FDR14,OUT045,824.8444029845468
FDE51,OUT049,768.0043464208544
FDT33,OUT017,2846.3041950404945
FDR08,OUT013,1885.1149149558807
FDE36,OUT010,486.8363005587274
FDL22,OUT019,259.75533629528945
FDR44,OUT013,2162.8499148100163
FDI56,OUT019,267.216405185111
FDE47,OUT010,332.52175620460343
FDV27,OUT010,234.64094147433048
FDV10,OUT049,753.40290358801
FDC40,OUT045,1313.2347196806866
NCX41,OUT013,3419.393536894591
NCQ38,OUT027,2689.7718210387143
FDV12,OUT027,2690.4556456560817
FDE52,OUT017,1425.9922123117092
FDG20,OUT027,4856.696159966616
FDV16,OUT027,1210.37552084457
FDI32,OUT017,1986.1524316727641
FDJ32,OUT049,979.9093027844139
FDN39,OUT018,2452.1353534370455
FDY34,OUT017,2962.2563240290397
FDC14,OUT035,766.1800081835872
FDA55,OUT017,3831.6607958465906
FDZ50,OUT010,597.3341998036665
DRG13,OUT049,2738.9152078600628
FDP01,OUT013,2391.573313846263
NCG54,OUT017,2845.0272865963616
FDM13,OUT045,2027.205134908625
NCO18,OUT027,5030.251050826395
NCW41,OUT013,2573.165731039555
FDM52,OUT027,3704.2778061254453
NCF55,OUT035,765.9566024382542
FDT09,OUT046,2129.520242215398
NCM19,OUT035,1783.0231545335305
FDW12,OUT018,2258.767319810619
FDP15,OUT019,682.9415990784063
FDK36,OUT045,808.2165115073327
FDZ25,OUT035,2928.086181740307
NCW06,OUT049,3268.191966652696
FDW60,OUT046,2861.9216019826135
DRC49,OUT013,2465.741952633369
NCT17,OUT035,3206.0802182660555
NCN06,OUT018,2400.8570132863106
FDC45,OUT013,2912.938471199562
DRJ47,OUT019,518.6225173366784
NCF06,OUT045,3845.9434543734637
FDE21,OUT010,323.5686545831326
DRG27,OUT013,744.0921808793264
FDW40,OUT049,2171.1385532958725
NCO53,OUT046,2993.263511444408
FDE23,OUT049,749.3265380780672
FDQ16,OUT046,1639.7741010563489
FDS26,OUT045,4058.5022586130362
FDZ13,OUT010,95.17045590641966
FDS14,OUT049,2463.1269878966436
FDC10,OUT045,1942.8250798823776
FDY16,OUT049,3235.9165430986272
FDJ20,OUT035,2045.3932184849657
FDV43,OUT035,753.4249858394476
FDZ32,OUT027,2726.0816729592893
FDR23,OUT046,2727.150904565328
FDN24,OUT035,863.7252536215342
FDE34,OUT027,5217.754002116973
FDU31,OUT013,3437.7616190176072
FDW33,OUT018,1445.4182876931973
FDU26,OUT046,1905.2898904413196
FDE20,OUT027,4486.05799877065
NCW05,OUT035,1643.9613789414973
FDB22,OUT018,2205.969830547448
FDO56,OUT046,1922.3826870113423
FDA19,OUT027,3340.758092718433
DRI39,OUT045,935.7811412123675
FDH52,OUT018,756.7814823764687
FDZ50,OUT035,3251.830399206626
NCN42,OUT035,2561.3950934269146
FDB53,OUT013,2482.0580787014546
DRG11,OUT017,1674.6833466789021
DRK11,OUT027,3680.3949904794467
FDQ60,OUT017,2054.6850282352366
FDT36,OUT017,715.016681745859
DRG25,OUT018,2829.1778087799357
DRJ23,OUT046,3001.8830189309115
FDG05,OUT035,2638.9822773320384
NCK06,OUT018,2083.1417178255297
FDU52,OUT017,2490.9590951276246
FDW07,OUT018,1178.8679320336676
NCM17,OUT045,738.4897052760506
FDA22,OUT045,2774.056691853499
NCA41,OUT018,2864.804094158532
FDF38,OUT035,785.651245231715
FDH52,OUT046,977.4317285024216
FDY58,OUT019,699.7805559595538
FDZ16,OUT045,3137.3542991686663
NCM18,OUT017,1013.7161560443939
FDA22,OUT018,2470.6987293551338
NCJ43,OUT035,2790.9992115301106
FDI34,OUT027,6330.781172826409
FDG56,OUT046,989.8609291555107
FDS34,OUT046,1903.421313935954
DRC01,OUT035,855.7203428983306
FDQ04,OUT035,760.0885200016098
FDK04,OUT035,945.2656595681824
FDT51,OUT049,1816.9055114740952
FDV26,OUT017,3203.7927096459593
FDS04,OUT049,2175.2388658604063
FDW43,OUT018,3319.3049593407272
FDQ28,OUT010,369.1151608400959
NCK06,OUT017,2155.725918547291
FDS23,OUT018,2094.0723107468566
FDZ36,OUT019,602.5219192949546
FDE56,OUT018,777.2407817299741
FDW10,OUT027,4547.978810009761
NCN14,OUT045,3007.9271621264606
NCQ18,OUT045,1558.6991848156117
FDW08,OUT017,1708.3864518095972
FDU43,OUT035,3971.253311825744
FDR33,OUT010,271.48432513555304
FDM24,OUT010,380.0893498088897
NCZ05,OUT046,1657.8514993613296
NCV41,OUT035,1957.439308198097
FDV11,OUT018,2655.2949770506243
NCY05,OUT035,731.6184286065168
FDV44,OUT018,2771.4508650427333
FDW32,OUT049,1344.7479481620906
NCU18,OUT027,3362.3986610913907
NCC43,OUT035,4201.279599416146
FDW19,OUT013,1780.8432293184226
FDN31,OUT035,3173.7048389963957
FDI48,OUT045,802.1132024132162
FDS24,OUT017,1336.5138977171252
FDF46,OUT049,1933.9150701601404
DRG23,OUT017,2485.0134150790113
FDG14,OUT018,2183.077468221022
NCY30,OUT049,2973.067761309795
FDO28,OUT018,1916.8560242352435
DRD24,OUT035,2146.7518967373862
FDI33,OUT049,1451.5597441159218
FDN32,OUT046,3142.5426085674135
FDR16,OUT045,3352.8328652685605
FDF26,OUT046,2415.9479092399847
NCN29,OUT018,639.9667642074021
FDE20,OUT045,2953.716467905169
FDA46,OUT046,3064.522883207967
FDU28,OUT045,3026.193069651586
FDQ48,OUT045,1643.0062840578216
FDV36,OUT013,2205.6282288762063
FDR14,OUT018,675.709204669592
FDP23,OUT017,3545.905510315942
FDP56,OUT013,782.2675915565243
FDK48,OUT010,182.06463526811308
FDR48,OUT046,2379.2547361272123
NCY29,OUT049,944.2478452902513
FDM22,OUT018,634.9200027951314
DRJ01,OUT013,2579.530741330452
FDZ43,OUT045,3931.1678308619917
FDV03,OUT035,2501.2910284770783
FDX11,OUT027,5164.7759003422425
NCA41,OUT027,5254.655393470495
FDE38,OUT017,2732.513217123969
FDI27,OUT018,615.9591110461637
FDN32,OUT013,3306.4222075146513
NCN43,OUT017,2168.5426095403286
FDB47,OUT027,5470.528805109764
FDV03,OUT017,2504.738535139372
NCN30,OUT045,1567.1485873672548
NCV54,OUT010,322.29940628978846
FDV07,OUT013,1671.486877476686
FDP07,OUT049,3111.499363952983
FDK48,OUT018,898.6712776094535
FDM15,OUT019,365.9878387754952
FDY19,OUT027,2928.8865113390093
FDK46,OUT046,3962.8078158250187
FDY11,OUT045,1045.0907611107468
FDH09,OUT046,829.5085226779782
FDO08,OUT027,4220.2299538700745
FDU14,OUT013,3942.342792750448
FDD22,OUT027,3093.9154761446553
FDM27,OUT017,2556.592075058134
FDL02,OUT027,2696.960151839933
NCA17,OUT035,2540.5644409766505
FDE38,OUT019,448.35898355450627
NCG07,OUT049,3265.240272027534
DRC27,OUT013,4084.4920234155948
FDA27,OUT035,4002.8412877720866
FDW40,OUT045,2077.062699758472
DRI11,OUT013,1934.689434693524
FDN50,OUT046,1531.6681024403147
FDR12,OUT046,2769.893338195618
FDT34,OUT027,2842.028844829451
FDW11,OUT035,994.3414600775134
NCO30,OUT027,5017.82851107675
FDZ34,OUT017,3222.4273331320574
FDU45,OUT017,1963.345598487561
NCD42,OUT035,762.1909094775717
FDX25,OUT045,2795.3830683674128
NCR29,OUT046,947.8102417138942
FDX43,OUT019,536.0017167946944
FDB04,OUT010,279.16383458807996
FDR49,OUT027,1460.4908722753514
FDS39,OUT018,1905.3993757906376
FDW58,OUT045,1617.589215339329
FDG22,OUT019,16.22220851744356
FDG31,OUT017,985.7833142494379
NCV53,OUT027,6283.928234408227
DRJ37,OUT035,2498.140342612852
FDV07,OUT035,1809.3651763101639
FDW52,OUT018,2481.7464632526785
FDT15,OUT045,3121.717892473237
FDD02,OUT018,1648.8329642683882
FDM16,OUT035,1176.4520652924568
NCE55,OUT046,2657.8880787523385
FDB57,OUT018,3082.793591194166
FDQ04,OUT013,735.1698482605683
FDQ47,OUT019,65.17002716478154
FDY14,OUT019,720.2126694421158
DRK37,OUT017,3158.867912278186
FDO25,OUT017,3340.329993893514
FDL57,OUT046,3999.300648001149
NCK29,OUT018,1841.506021161059
FDK46,OUT027,6338.035158662715
NCB43,OUT010,519.9854424627285
DRE01,OUT027,6053.6301251354935
FDC46,OUT018,2946.110516619728
FDQ23,OUT045,1659.36667064651
FDX38,OUT049,823.2607892492794
FDG60,OUT018,3459.419461202971
FDW55,OUT017,4042.1716953515647
FDP39,OUT013,792.6834322102707
FDB20,OUT018,1065.974846800339
FDV21,OUT017,2129.3908499706445
FDZ02,OUT013,1497.036974374994
FDP19,OUT027,3401.8289163829286
FDA38,OUT035,3841.3251704810796
FDH22,OUT045,2002.5168081221564
DRM11,OUT045,3892.7773398266695
FDO12,OUT027,5275.03337521659
FDT14,OUT049,2077.8513508731103
FDW34,OUT010,702.4701923410001
FDG04,OUT027,5140.587735318318
FDW59,OUT018,1205.0883741655136
FDR33,OUT018,1412.7306097519993
FDP32,OUT013,2145.160517381102
FDL13,OUT027,6241.9544317151085
FDD22,OUT013,1952.0831724214156
FDV40,OUT027,2021.6883822196003
NCD55,OUT046,758.73228900255
FDQ20,OUT010,24.75546608996572
FDD28,OUT045,915.3964647155118
FDC39,OUT045,3399.0209416499515
NCR17,OUT049,1956.667622630281
DRO35,OUT018,1657.5268415679277
FDF40,OUT049,4113.517883935688
FDR31,OUT018,2134.8834635162884
NCQ41,OUT017,3287.438401963246
FDP38,OUT046,825.9379049087705
NCU54,OUT027,5482.896236924905
FDG22,OUT018,493.53627285298245
DRK59,OUT013,3872.8926582871513
FDC37,OUT046,1670.48459581194
NCO42,OUT013,2297.9919059035315
NCT42,OUT017,2425.5787113405886
FDX27,OUT035,1562.2880268834679
FDV40,OUT018,928.5333310940545
FDT45,OUT027,1732.6270659332886
FDS47,OUT019,214.42971767767975
FDR45,OUT035,4045.5270110389583
FDB03,OUT045,3666.1090451767263
FDO49,OUT035,865.4631379790343
FDU60,OUT027,4305.889482372179
FDB26,OUT018,622.1403417675693
FDB46,OUT017,3496.3671401441
FDQ37,OUT019,544.5926275478595
FDN03,OUT017,4170.990468756189
NCX30,OUT045,4080.581751779907
FDK32,OUT019,379.09643738751987
DRM47,OUT013,3202.5686275840626
NCO02,OUT046,1059.7923661116486
FDP04,OUT013,1051.2924682673397
NCO43,OUT049,1767.3147745222097
FDD59,OUT013,1353.0198299639274
FDQ10,OUT017,2880.0847677002757
FDW45,OUT035,2497.036006767235
NCK30,OUT049,4202.591022292529
FDU31,OUT018,2968.575627204568
NCQ17,OUT019,325.6506660904302
FDN01,OUT017,2831.8356043967483
FDZ19,OUT049,2939.317670118308
DRG37,OUT017,2586.5968955916096
FDE32,OUT045,607.2256038686216
FDO34,OUT049,2927.020314385676
FDM04,OUT019,96.92369633205759
FDZ25,OUT049,2958.68776360608
